시도,시군구,읍면동,상세주소,특수지명,블록,로트,건물명,동명,통계용도,대지면적(㎡),건축면적(㎡),연면적(㎡),지하층수(층),지상층수(층),허가일자,착공일자,사용승인일자,동용도
부산광역시,기장군,일광면 삼성리,109-19,,,,,,주거용 > 단독주택 > 단독주택,109,75.86,260.95,0,4,1995-03-29,1995-03-31,1995-06-08,단독주택
부산광역시,기장군,기장읍 동부리,258,,,,,,주거용 > 단독주택 > 단독주택,0,49.85,49.85,0,1,,,1941,단독주택
부산광역시,기장군,일광면 삼성리,109-22,,,,,,주거용 > 단독주택 > 단독주택,0,36.38,36.38,0,1,,,1967,단독주택
부산광역시,기장군,일광면 삼성리,110-2,,,,,,주거용 > 단독주택 > 단독주택,0,41.04,70.77,0,2,,,1978,단독주택
부산광역시,기장군,일광면 삼성리,113-2,,,,,,주거용 > 단독주택 > 단독주택,247.1,86.41,86.41,0,1,1997-05-27,1997-05-28,1997-07-25,단독주택
부산광역시,기장군,일광면 삼성리,113-3,,,,,,주거용 > 단독주택 > 단독주택,0,91.74,87.96,0,1,,,1941-04-01,단독주택
부산광역시,기장군,일광면 삼성리,113-5,,,,,,주거용 > 단독주택 > 단독주택,0,54.13,54.13,0,1,,,1941-04-01,단독주택
부산광역시,기장군,기장읍 동부리,259,,,,,,주거용 > 단독주택 > 단독주택,78.88,47.2,93.4,0,2,1995-03-09,1995-03-17,1995-04-21,단독주택
부산광역시,기장군,일광면 삼성리,114-2,,,,,,주거용 > 단독주택 > 단독주택,269.64,96.36,182.16,0,2,1989-04-14,1989-05-29,1989-11-27,단독주택
부산광역시,기장군,일광면 삼성리,115-5,,,,,,주거용 > 단독주택 > 단독주택,0,119.02,119.02,0,1,,,1980,단독주택
부산광역시,기장군,기장읍 동부리,259,,,,,,주거용 > 단독주택 > 단독주택,0,59.51,59.51,0,1,,,1936,단독주택
부산광역시,기장군,일광면 삼성리,115-16,,,,,,주거용 > 단독주택 > 단독주택,375,77.54,77.54,0,1,,,1967,단독주택
부산광역시,기장군,일광면 삼성리,116,,,,,,주거용 > 단독주택 > 단독주택,0,31.9,31.9,0,1,,,1965-07-25,단독주택
부산광역시,기장군,일광면 삼성리,116,,,,,,주거용 > 단독주택 > 단독주택,0,75.51,75.51,0,1,,,196502,단독주택
부산광역시,기장군,일광면 삼성리,118,,,,,,주거용 > 단독주택 > 단독주택,0,40.6,40.6,0,1,,,1963-09-10,단독주택
부산광역시,기장군,일광면 삼성리,118-11,,,,,,주거용 > 단독주택 > 단독주택,191.6,114.31,188.15,0,2,1991-05-17,,,단독주택
부산광역시,기장군,일광면 삼성리,140,,,,,,주거용 > 단독주택 > 단독주택,0,16.6,16.6,0,1,,,1939-02-10,단독주택
부산광역시,기장군,일광면 삼성리,151-1,,,,,,주거용 > 단독주택 > 단독주택,850.59,84.96,84.96,0,1,1994-05-28,,1994-12-31,단독주택
부산광역시,기장군,일광면 삼성리,200-1,,,,,,주거용 > 단독주택 > 단독주택,0,23.34,23.34,0,1,,,1965,단독주택
부산광역시,기장군,기장읍 동부리,260-3,,,,,,주거용 > 단독주택 > 단독주택,0,130.96,130.96,0,2,1979-10-27,,1980-04-23,단독주택
부산광역시,기장군,일광면 삼성리,200-1,,,,,,주거용 > 단독주택 > 단독주택,0,26.21,26.21,0,1,,,1941,단독주택
부산광역시,기장군,일광면 삼성리,200-4,,,,,,주거용 > 단독주택 > 단독주택,0,46.81,46.81,0,1,,,1975-11-27,단독주택
부산광역시,기장군,일광면 삼성리,203,,,,,,주거용 > 단독주택 > 단독주택,0,0,69.36,0,1,,,1984-10-14,단독주택
부산광역시,기장군,일광면 삼성리,238-2,,,,,,주거용 > 단독주택 > 단독주택,0,29.98,29.98,0,1,,,1971-02-05,단독주택
부산광역시,기장군,일광면 삼성리,251,,,,,,주거용 > 단독주택 > 단독주택,0,35.87,35.87,0,1,,,1972,단독주택
부산광역시,기장군,일광면 삼성리,276-2,,,,,,주거용 > 단독주택 > 단독주택,0,28.63,28.63,0,1,,,1945-06-20,단독주택
부산광역시,기장군,일광면 삼성리,423,,,,,,주거용 > 단독주택 > 단독주택,0,65.58,65.58,0,1,,,1936-04-01,단독주택
부산광역시,기장군,일광면 삼성리,460,,,,,,주거용 > 단독주택 > 단독주택,0,8.1,8.1,0,1,,,1971,단독주택
부산광역시,기장군,일광면 삼성리,542,,,,,,주거용 > 단독주택 > 단독주택,0,95.87,95.87,0,1,,,1981-08-29,단독주택
부산광역시,기장군,일광면 삼성리,648-3,,,,,,주거용 > 단독주택 > 단독주택,0,132.18,199.35,0,2,2000-04-15,2000-05-18,2000-09-09,단독주택
부산광역시,기장군,일광면 삼성리,648-3,,,,,,주거용 > 단독주택 > 단독주택,0,63.48,96.6,0,2,2000-09-29,2000-09-30,2000-11-10,단독주택
부산광역시,기장군,일광면 삼성리,672-11,,,,,,주거용 > 단독주택 > 단독주택,0,39.44,39.44,0,1,,,1977,단독주택
부산광역시,기장군,일광면 삼성리,714-10,,,,,,주거용 > 단독주택 > 단독주택,221,147.09,280.77,1,2,1997-05-17,1997-05-19,1997-09-09,단독주택
부산광역시,기장군,일광면 삼성리,715-10,,,,,,주거용 > 단독주택 > 단독주택,519,182.62,156.76,0,1,2002-04-10,2002-04-23,2002-09-24,단독주택
부산광역시,기장군,일광면 삼성리,716-2,,,,,,주거용 > 단독주택 > 단독주택,280.8,133,133,0,1,1998-02-28,1998-04-01,1998-07-20,단독주택
부산광역시,기장군,일광면 삼성리,716-14,,,,,,주거용 > 단독주택 > 단독주택,103.9,71.92,148.56,0,3,1994-09-09,,1994-10-17,단독주택
부산광역시,기장군,일광면 삼성리,33-12,,,,,,주거용 > 공동주택 > 연립주택,0,280.56,952.24,1,3,,,1982-01-22,공동주택
부산광역시,기장군,일광면 삼성리,33-27,,,,,,주거용 > 공동주택 > 다세대주택,0,147,257.88,0,2,1982-07-16,,1982-12-09,공동주택
부산광역시,기장군,일광면 삼성리,35-18,,,,,,주거용 > 공동주택 > 다세대주택,0,297.435,886.67,0,3,1986-10-17,,1986-12-19,공동주택
부산광역시,기장군,기장읍 동부리,273,,,,,,주거용 > 단독주택 > 단독주택,0,59.5,59.5,0,1,1973-05-10,,197310,단독주택
부산광역시,기장군,일광면 삼성리,713-1,,,,선우아파트,,주거용 > 공동주택 > 아파트,0,778.42,11264,1,15,1990-05-14,,1991-08-31,공동주택
부산광역시,기장군,일광면 삼성리,713-3,,,,,,주거용 > 공동주택 > 아파트,0,753.81,5846.64,1,15,1990-12-31,,1992-03-17,공동주택
부산광역시,기장군,일광면 삼성리,716-9,,,,,,주거용 > 공동주택 > 다세대주택,236.9,141.64,640.39,1,4,1992-08-11,1992-09-23,1993-11-04,공동주택
부산광역시,기장군,일광면 삼성리,716-20,,,,,,주거용 > 공동주택 > 다세대주택,239.8,132.81,583.35,1,4,1992-10-23,1992-11-03,1993-11-04,공동주택
부산광역시,기장군,일광면 삼성리,산 24-5,,,,,,주거용 > 단독주택 > 단독주택,0,26.78,26.78,0,1,,,1930-09-09,단독주택
부산광역시,기장군,일광면 삼성리,산 68,,,,,,주거용 > 단독주택 > 단독주택,0,13.42,13.42,0,1,,,1959-08-01,단독주택
부산광역시,기장군,일광면 삼성리,산 86-16,,,,,,주거용 > 단독주택 > 단독주택,0,19.83,19.83,0,1,,,1936-04-01,단독주택
부산광역시,기장군,일광면 삼성리,산 86-25,,,,,,주거용 > 단독주택 > 단독주택,99,41.4,41.4,0,1,,,,단독주택
부산광역시,기장군,일광면 삼성리,산 0,14B-15N,,,,,주거용 > 단독주택 > 단독주택,0,98.07,98.07,0,1,,,1983-04-30,단독주택
부산광역시,기장군,일광면 이천리,151,,,,,,주거용 > 단독주택 > 단독주택,299,164.84,236.84,0,2,,1995-07-21,1995-10-13,단독주택
부산광역시,기장군,일광면 이천리,172,,,,,,주거용 > 단독주택 > 단독주택,139,63.19,63.19,0,1,,,,단독주택
부산광역시,기장군,일광면 이천리,181-1,,,,,,주거용 > 단독주택 > 단독주택,496,96.56,150.56,1,1,1991-01-12,1991-01-15,1992-07-31,단독주택
부산광역시,기장군,일광면 이천리,182-1,,,,,,주거용 > 단독주택 > 단독주택,0,79.63,79.63,0,1,,,1967-10-01,단독주택
부산광역시,기장군,일광면 이천리,182-2,,,,,,주거용 > 단독주택 > 단독주택,0,76.89,76.89,0,1,,,1963-06-20,단독주택
부산광역시,기장군,일광면 이천리,182-3,,,,,,주거용 > 단독주택 > 단독주택,0,82.61,88.89,1,1,,,,단독주택
부산광역시,기장군,일광면 이천리,184,,,,,,주거용 > 단독주택 > 단독주택,0,23.9,23.9,0,1,,,1957-04-01,단독주택
부산광역시,기장군,일광면 이천리,184-1,,,,,,주거용 > 단독주택 > 단독주택,0,18,18,0,1,,,,단독주택
부산광역시,기장군,일광면 이천리,184-1,,,,,,주거용 > 단독주택 > 단독주택,0,76.38,76.38,0,1,1988-12-22,1988-05-20,1988-12-29,단독주택
부산광역시,기장군,일광면 이천리,184-3,,,,,,주거용 > 단독주택 > 단독주택,0,40.46,40.46,0,1,,,1969-08-13,단독주택
부산광역시,기장군,일광면 이천리,184-4,,,,,,주거용 > 단독주택 > 단독주택,0,89.27,89.27,0,1,,,1971,단독주택
부산광역시,기장군,일광면 이천리,184-6,,,,,,주거용 > 단독주택 > 단독주택,223,109.4,154.01,0,2,1995-06-20,,1995-09-12,단독주택
부산광역시,기장군,일광면 이천리,187-1,,,,,,주거용 > 단독주택 > 단독주택,0,111.75,111.75,0,1,,,1953-05-27,단독주택
부산광역시,기장군,일광면 이천리,187-1,,,,,,주거용 > 단독주택 > 단독주택,0,83.7,83.7,0,1,1991-11-14,,1992-05-11,단독주택
부산광역시,기장군,일광면 이천리,187-1,,,,,,주거용 > 단독주택 > 단독주택,0,23.1,23.1,0,1,,,1936-04-01,단독주택
부산광역시,기장군,일광면 이천리,187-3,,,,,,주거용 > 단독주택 > 단독주택,142,77.92,77.92,0,1,1992-09-16,1993-06-02,1993-07-15,단독주택
부산광역시,기장군,일광면 이천리,188-1,,,,,,주거용 > 단독주택 > 단독주택,327.78,178.92,178.92,0,2,1995-09-23,1995-09-26,1999-11-05,단독주택
부산광역시,기장군,일광면 이천리,189-1,,,,,,주거용 > 단독주택 > 단독주택,0,44.63,44.63,0,1,,,1975-03-31,단독주택
부산광역시,기장군,일광면 이천리,189-6,,,,,,주거용 > 단독주택 > 단독주택,0,97.32,97.32,0,1,,,1957-05-20,단독주택
부산광역시,기장군,일광면 이천리,190-4,,,,,,주거용 > 단독주택 > 단독주택,0,107.12,107.12,0,1,,,198803,단독주택
부산광역시,기장군,일광면 이천리,191,,,,,,주거용 > 단독주택 > 단독주택,0,92.16,92.16,0,1,,,1949-03-30,단독주택
부산광역시,기장군,일광면 이천리,192-3,,,,,,주거용 > 단독주택 > 단독주택,0,131.95,131.95,0,1,,,1977,단독주택
부산광역시,기장군,일광면 이천리,192-4,,,,,,주거용 > 단독주택 > 단독주택,1254.64,196.69,196.69,0,1,1995-11-01,,1995-12-29,단독주택
부산광역시,기장군,기장읍 동부리,273-10,,,,,,주거용 > 단독주택 > 단독주택,142.9,85.18,130.38,0,2,1993-08-07,1993-09-16,1994-02-05,단독주택
부산광역시,기장군,일광면 이천리,195,,,,,,주거용 > 단독주택 > 단독주택,722.18,161.79,169.89,1,1,1986-12-05,,1996-12-02,단독주택
부산광역시,기장군,일광면 이천리,196-1,,,,,,주거용 > 단독주택 > 단독주택,0,57.48,57.48,0,1,,,1949-03-30,단독주택
부산광역시,기장군,일광면 이천리,196-1,,,,,,주거용 > 단독주택 > 단독주택,0,46.84,46.84,0,1,,,1965-03-31,단독주택
부산광역시,기장군,일광면 이천리,196-4,,,,,,주거용 > 단독주택 > 단독주택,0,72.25,72.25,0,1,,,1970-03-27,단독주택
부산광역시,기장군,일광면 이천리,196-9,,,,,,주거용 > 단독주택 > 단독주택,0,42.28,42.28,0,1,,,1957-05-20,단독주택
부산광역시,기장군,일광면 이천리,197-1,,,,,,주거용 > 단독주택 > 단독주택,0,64.72,64.72,0,1,,,1975-03-31,단독주택
부산광역시,기장군,일광면 이천리,197-2,,,,,,주거용 > 단독주택 > 단독주택,0,42.1,42.1,0,1,,,1970,단독주택
부산광역시,기장군,일광면 이천리,197-3,,,,,,주거용 > 단독주택 > 단독주택,133.15,66.12,66.12,0,1,1991-06-19,1991-07-01,1993-02-20,단독주택
부산광역시,기장군,일광면 이천리,197-4,,,,,,주거용 > 단독주택 > 단독주택,185,45.08,45.08,0,1,,,1970-10-20,단독주택
부산광역시,기장군,일광면 이천리,198-2,,,,,,주거용 > 단독주택 > 단독주택,0,68.06,68.06,0,1,,,1976-11-26,단독주택
부산광역시,기장군,일광면 이천리,200,,,,,,주거용 > 단독주택 > 단독주택,0,30.87,30.87,0,1,,,1963-06-10,단독주택
부산광역시,기장군,일광면 이천리,202-2,,,,,,주거용 > 단독주택 > 단독주택,132,66.24,66.24,0,1,1990-07-18,199007,1990-09-28,단독주택
부산광역시,기장군,일광면 이천리,204-2,,,,,,주거용 > 단독주택 > 단독주택,0,67.76,67.76,0,1,,,1959-04-01,단독주택
부산광역시,기장군,일광면 이천리,205,,,,,,주거용 > 단독주택 > 단독주택,226.12,123.45,123.45,0,1,1991-09-18,1991-10-07,1991-12-31,단독주택
부산광역시,기장군,일광면 이천리,207-2,,,,,,주거용 > 단독주택 > 단독주택,0,45.13,45.13,0,1,,,1950-02-25,단독주택
부산광역시,기장군,일광면 이천리,207-6,,,,,,주거용 > 단독주택 > 단독주택,0,42.21,42.21,0,1,,,1971-06-27,단독주택
부산광역시,기장군,일광면 이천리,207-9,,,,,,주거용 > 단독주택 > 단독주택,0,39.93,39.93,0,1,,,1965-05-01,단독주택
부산광역시,기장군,일광면 이천리,208,,,,,,주거용 > 단독주택 > 단독주택,177,101.05,160.19,0,2,1993-11-05,,1994-01-15,단독주택
부산광역시,기장군,일광면 이천리,209,,,,,,주거용 > 단독주택 > 단독주택,0,15.86,15.86,0,1,,,1965-09-02,단독주택
부산광역시,기장군,일광면 이천리,211-9,,,,,,주거용 > 단독주택 > 단독주택,0,57.71,57.71,0,1,,,1941-03-12,단독주택
부산광역시,기장군,일광면 이천리,212-1,,,,,,주거용 > 단독주택 > 단독주택,0,0,28.82,0,1,,,1944,단독주택
부산광역시,기장군,일광면 이천리,213-5,,,,,,주거용 > 단독주택 > 단독주택,0,62.5,62.5,0,1,,,1956-10-20,단독주택
부산광역시,기장군,일광면 이천리,214,,,,,,주거용 > 단독주택 > 단독주택,0,91.33,91.33,0,1,,,1957-01-04,단독주택
부산광역시,기장군,일광면 이천리,215,,,,,,주거용 > 단독주택 > 단독주택,132,88.55,159.83,0,2,2000-09-22,2000-11-01,2000-12-12,단독주택
부산광역시,기장군,일광면 이천리,218,,,,,,주거용 > 단독주택 > 단독주택,0,76.52,100.04,0,2,1994-02-21,,1994-06-01,단독주택
부산광역시,기장군,일광면 이천리,219,,,,,,주거용 > 단독주택 > 단독주택,0,91.3,91.3,0,1,,,197612,단독주택
부산광역시,기장군,일광면 이천리,220-1,,,,,,주거용 > 단독주택 > 단독주택,0,94.17,94.17,0,1,1996-11-01,1996-12-09,1999-04-02,단독주택
부산광역시,기장군,일광면 이천리,220-1,,,,,,주거용 > 단독주택 > 단독주택,0,40.38,40.38,0,1,,,,단독주택
부산광역시,기장군,일광면 이천리,220-1,,,,,,주거용 > 단독주택 > 단독주택,0,61.41,61.41,0,1,1996-11-01,1996-12-09,1999-04-02,단독주택
부산광역시,기장군,일광면 이천리,220-2,,,,,,주거용 > 단독주택 > 단독주택,0,20.89,20.89,0,1,,,1936-04-01,단독주택
부산광역시,기장군,일광면 이천리,220-2,,,,,,주거용 > 단독주택 > 단독주택,0,70.2,70.2,0,1,,,1979-03-24,단독주택
부산광역시,기장군,일광면 이천리,220-3,,,,,,주거용 > 단독주택 > 단독주택,0,64.16,64.16,0,1,,,1977-05-18,단독주택
부산광역시,기장군,일광면 이천리,220-4,,,,,,주거용 > 단독주택 > 단독주택,259.2,57.81,57.81,0,1,1986-04-25,,1994-02-19,단독주택
부산광역시,기장군,일광면 이천리,223,,,,,,주거용 > 단독주택 > 단독주택,0,21.42,21.42,0,1,,,1971,단독주택
부산광역시,기장군,일광면 이천리,232-3,,,,,,주거용 > 단독주택 > 단독주택,0,68.32,68.32,0,1,,,1955-10-20,단독주택
부산광역시,기장군,일광면 이천리,232-4,,,,,,주거용 > 단독주택 > 단독주택,91,52.56,70.35,0,2,1994-12-03,,1995-03-13,단독주택
부산광역시,기장군,일광면 이천리,232-5,,,,,,주거용 > 단독주택 > 단독주택,0,109.62,109.62,0,1,,,1977-04-04,단독주택
부산광역시,기장군,일광면 이천리,238,,,,,,주거용 > 단독주택 > 단독주택,307,128.58,154.5,0,2,1997-01-23,1997-02-05,1997-03-04,단독주택
부산광역시,기장군,일광면 이천리,242,,,,,,주거용 > 단독주택 > 단독주택,0,45.59,45.59,0,1,,,1957-05-20,단독주택
부산광역시,기장군,일광면 이천리,244,,,,,,주거용 > 단독주택 > 단독주택,0,20.56,20.56,0,1,,,1936-04-01,단독주택
부산광역시,기장군,일광면 이천리,244,,,,,,주거용 > 단독주택 > 단독주택,0,79.695,79.695,0,1,,,1993-08-06,단독주택
부산광역시,기장군,일광면 이천리,245,,,,,,주거용 > 단독주택 > 단독주택,0,43.34,43.34,0,1,,,1970-07-09,단독주택
부산광역시,기장군,일광면 이천리,250,,,,,,주거용 > 단독주택 > 단독주택,0,155.26,155.26,0,1,1985-05-08,,1986-01-23,단독주택
부산광역시,기장군,일광면 이천리,250-1,,,,,,주거용 > 단독주택 > 단독주택,0,60.3,97.74,0,2,1991-01-12,,1991-12-23,단독주택
부산광역시,기장군,일광면 이천리,251,,,,,,주거용 > 단독주택 > 단독주택,0,70.64,70.64,0,1,,,1941-04-01,단독주택
부산광역시,기장군,일광면 이천리,253,,,,,,주거용 > 단독주택 > 단독주택,0,18.25,18.25,0,1,,,1937-04-01,단독주택
부산광역시,기장군,일광면 이천리,256,,,,,,주거용 > 단독주택 > 다가구주택,132.24,70.12,119.73,0,2,,,1971,단독주택
부산광역시,기장군,일광면 이천리,257-1,,,,,,주거용 > 단독주택 > 단독주택,0,42.41,42.41,0,1,,,1958-10-01,단독주택
부산광역시,기장군,일광면 이천리,257-2,,,,,,주거용 > 단독주택 > 단독주택,0,119.3,119.3,0,1,,,1980,단독주택
부산광역시,기장군,일광면 이천리,257-3,,,,,,주거용 > 단독주택 > 단독주택,0,99.65,99.65,0,1,,199410,1994-12-10,단독주택
부산광역시,기장군,일광면 이천리,257-4,,,,,,주거용 > 단독주택 > 단독주택,316.43,107.26,103.06,0,1,1997-08-29,1997-10-02,1997-11-06,단독주택
부산광역시,기장군,일광면 이천리,258-1,,,,,,주거용 > 단독주택 > 단독주택,0,50.21,50.21,0,1,,,1975-03-31,단독주택
부산광역시,기장군,일광면 이천리,261-1,,,,,,주거용 > 단독주택 > 단독주택,0,74.01,74.01,0,1,,,1969-05-30,단독주택
부산광역시,기장군,일광면 이천리,263-2,,,,,,주거용 > 단독주택 > 단독주택,120,71.28,69.39,0,1,,,1974,단독주택
